author,text,date_posted,rating,review_id,bug_detected,feature_request
madpirate 77,Gambling on trying to pick an upgrade is so stupid and very lazy for the creators I don't know why they even put that option if you're going to do it make sure you can choose a right one a better one and if it's paid to win then you don't deserve to make games then just saying anyone who reads this I suggest you find a different game because if you're going to play it be ready for the most boring laziest thing ever no excitement just one ways it's not like the game developers tried,28-08-2024 23:42,1,2370a328-1b93-4908-94bf-f7b605bec5bc,FALSE,TRUE
Ray Harris,"***Update*** So My account was banned for not getting the purchased items and having google refund me. After getting the runaround all day, I've decided that this game is no longer worth the time or money. Uninstalled. *** Made it worse with the same basic reaponse from the developer, and its several days late as well. Yeah, these guys don't care about the players, only their money. Definitely reccommend playing a different game. 0 Stars.",10-08-2024 19:30,1,a62e02a4-4d70-4f62-8475-e1e72277ee8b,FALSE,FALSE
Tim Smith,This used to be fun but has turned into little more than a money grabbing whale hunt of a game. Many players have left and the servers merged down into remaining mega whales. Spending hundreds won't get you anywhere near competitive so don't bother. Literally as I write this there is yet another massive server merge notice since so many are leaving.,11-10-2024 04:34,1,1efd5fc8-69e1-4eb5-8894-2f5ebfb03882,FALSE,FALSE
Justin Tucker,"Character is way under powered, no explanation how to get stronger or aquire stronger gear. It's a money pit. I like the way the game plays but is to frustrating to keep playing when it moves so slow and can't get past lvl 16 without spending hundreds. And the rng is garbage.",21-10-2024 23:05,1,6bc437bc-370d-4c43-a158-0a5ebdc1d07d,FALSE,FALSE
Kyle,"Don't waste your time. The manufacturer cheats. Had the perfect set up and was winning no problem, then the boss slowed down and time ran out. Was spending money on this game but no longer. Great job guys.",24-08-2024 06:36,1,77d0041e-783b-4161-a132-2fe34b018073,TRUE,FALSE
Garrick Jin,"Unfairness and imbalance in the game system, spent 5 digits in game but end up very unhappy with how developers are updating the game mechanics. Utterly disappointing after the updates and when the same gems setting in game gets so much weaker. Wished I have never started the game and never pay to play in this.",16-08-2024 19:51,1,7b0c175f-0308-46e8-815f-431cf3e5d18f,FALSE,TRUE
Pedro Ramirez,"Connection very buggy, grind gets monumental too fast, p2w game, can do f2p but must be a masochist, its not bad just it becomes a timesink fast looses all the fun as without spending its really just a frustrating gring with no fun, as all nice thing are heavily paywalled if it was cheaper fine expect to see ads forever as there is mo permanent way to take off as add ticket only lasts a month",26-08-2024 03:38,2,e98cc3be-2af6-46cd-8b6c-5a462d80408d,TRUE,FALSE
Azrie Yusof,"Don't download. Ads everywhere. The games ads look very fast but in reality it slow and time consuming for small reward. Not worth no spend time for this. Again, don't download or support game like this.",28-10-2024 12:20,1,8636d02d-7c90-49c1-885b-012b172e535f,FALSE,FALSE
Matthew Smith,Awful!!! No skill involved!!! It's just a random lottery that is designed to keep failing you so you keep playing pointlessly!!! You upgraded items/Skills may never even show up or if you lucky maybe just the ones out of 20!!! Awful game,12-08-2024 18:24,1,9c300ed4-f86b-477c-960d-0fea55f7ac8d,FALSE,TRUE
E Valdivia,After spending money for a spin and not getting the prize it landed on was total BS smh took a screenshot of it too before it was removed. Can someone help?,30-11-2024 04:09,1,541ff087-31e3-4917-8614-56e90ee131fc,FALSE,FALSE
Amaya Hiko,"The worst about this game: - U can't send everyone energy and get therefore barely send any - Pay to win is next level. Unreasonable prices - The speed of waves is horrible - Time spend = progress gained = slow, painful , unrewarding - Guilds are unrewarding - needs serious luck sometimes to progress, rng is meh Needs some serious balancing. Needs events that make u return because u gain progress. Definetly needs a better friendship system, better guild system. played for a few weeks",27-08-2024 23:53,1,98359406-4f2e-421f-9997-3d07e999d417,FALSE,FALSE
Solidcrow,"Exactly what I wanted! Yes, it's a bit grindy and pay to win is an option but honestly the depth of gameplay, upgrade options and game design are fantastic. Brilliant",11-08-2024 15:19,5,793e496d-fe1e-4e54-9299-c6201d8a9ea7,FALSE,TRUE
John Snyder,If you get a plus 1 to your skills the other one goes to space make the skills got to the front where you need them to that's my only complaint.... Why does it feel like I got way weaker can't do the things I used to at all I know I'm not the only one.... I meant to rate four stars,10-08-2024 18:13,4,792b4413-4c2d-4860-94d1-2b15bb1a475f,FALSE,FALSE
Al,"This game suffers from a serious problem, like all other similar games. When you level up, you can pick one of three random upgrades. But as you unlock new weapons, the upgrade pool is severely diluted, and the chance of getting the upgrades you want is greatly reduced. There are too many trashy skills and upgrades in this game, and eventually the game becomes an exercise in frustration as you rely on RNG to get the upgrades you want and repeat the same old levels over and over again.",02-08-2024 04:43,3,c3e6e34e-46c7-4b74-bd26-7a432d643bbd,TRUE,TRUE
Mr Cast,"Game is very useful to spend time it's a simple one player game and the game has awesome graphics, characters. Y'ALL NEED GET THIS GAME AND PLAY IT FOR WHILE HAS LOTS OF OPTIONS. Add more fire power other types of weapons keep updating the game guy.",24-09-2024 16:15,5,91e74a08-f794-438f-b52a-d5c597d6a4b2,FALSE,FALSE
Vpsycho Turk,"This game real money currency is broken. They have to fix Usd>Try currency. 14.99 US dolar pack shows up 737.49 Turkish lira instead of 511.01 Turkish lira. Other packs are have this extreme numbers. 1 USD is not 49.19 TRY. Dear devs you can not earn money from Turkish players with this extreme currency charge. On other games everything is normal but on this game, the numbers are totally rip off attempt.",26-09-2024 13:39,1,4b1a6937-4f0f-4112-b8a2-45e2f7ef2449,TRUE,FALSE
Tom K,terrible. they advertise a promo code but it doesn't exist. completely pay to win. avoid this game.,16-12-2024 08:16,1,c346764e-4300-4e7c-a4d1-38577b2c330d,FALSE,FALSE
Ian Anderson,"UPDATE: The grind is REAL!!! Unless you are willing to buy ridiculously expensive bundles you will need the patience of whatever saint your chosen religion prays to. It is VERY slow to level up your character, skills and gear without buying bundles with gems. In game rewards of gems are definitely not balanced compared to the cost of shop items. Everything is designed to almost force you to pay to win. That being said, If you can hold out paying it's a fun time waster of a game.",30-07-2024 11:03,2,8bdfafcc-38a3-45af-8c6b-bac2a3429ec3,FALSE,FALSE
Alexander Dixon,I tried to change the server before putting the new character but it won't let me so I'm extremely disappointed,15-01-2025 01:45,1,fbc6c8bb-a8b1-49f4-bc1e-e4f457d7f026,TRUE,FALSE
Caleb Galloway,I still would like to view the elites and bosses that will appear in each stage please. Why didn't the monsters I encountered in abyss mode unlock in the research? And shouldn't the boss I also met be stopped from damaging my base? Is it a bug or something? And shouldn't it say results after completing each trial? When will you respond?,31-10-2024 13:33,5,5f249f24-74f3-444e-8853-66e5f3700b6e,TRUE,FALSE
Albert Mok,"Unbalanced game with really frustrating RNG that works against the player. On stages where enemies are weak to fire it is quite common to not give you any fire skills until turn 10 which is half-time. And you only get one chance to reroll the skills given, but you might get the same unwanted skills. Starting from stage 20 the enemies become bullet sponges and come in hordes, that only a few skills are effective.",05-08-2024 22:51,2,d705ed8d-e035-40a1-8d70-6f83b1a2d77f,FALSE,FALSE
Sungjem Wati,"Rating 3 just for addiction, otherwise 2, simply for the fact the developers are either sadistic and enjoy players struggling to cross scene/lvl or the brains behind are, and you HAVE to pay to progress. Un-installed post being stuck in scene 45 for 2 weeks despite reaching lvl 66. FTP, but give us a break sometimes. If you are not willing to shell out $, please dont waste time here. The in-game upgrades are as pathetic as it can get, what you need to cross the scene always comes too late",03-09-2024 21:41,3,f61778bf-0d27-488e-bee8-daad26e2ecd7,FALSE,TRUE
Mikko,"Based on what they're currently advertising, a lot of it you cannot do. Aesthetics customization is extremely rare. That includes your weapon and your character. There's no free skins or premium skins. It doesn't really make sense to advertise customization if you don't have these options. You can only upgrade items and skills. The language is inconsistent in some parts. Hopefully, they hire someone to look through that. It's frustrating. My experience is dull. I wouldn't recommend it right now.",14-06-2024 01:27,1,a011b7a1-c479-40f4-8d6e-878e78032d27,FALSE,TRUE
